"","X","stop_id","stop_name","stop_lat","stop_lon","zone_id","stop_timezone","census_tract_id","zip"
"6868",6868,81144,"3rd Ave SE & Milwaukee Blvd S",47.264564,-122.249519,24,"America/Los_Angeles",309.02,98047
"6869",6869,81146,"3rd Ave SE & Butte Ave",47.264587,-122.24485,24,"America/Los_Angeles",309.02,98047
"6870",6870,81152,"Pacific Ave S & 1st Ave SE",47.267773,-122.239639,24,"America/Los_Angeles",309.02,98047
"6871",6871,81154,"Pacific Ave S & 3rd Ave SE",47.265072,-122.2397,24,"America/Los_Angeles",309.02,98047
"6872",6872,81156,"3rd Ave SE & Hawthorne Ave",47.264728,-122.242241,24,"America/Los_Angeles",309.02,98047
"6873",6873,81158,"3rd Ave SE & Butte Ave",47.264725,-122.245117,24,"America/Los_Angeles",309.02,98047
"6874",6874,81160,"3rd Ave SE & Milwaukee Blvd S",47.264698,-122.249947,24,"America/Los_Angeles",309.02,98047
"6875",6875,81170,"Milwaukee Blvd S & Ellingson Rd",47.272308,-122.249931,24,"America/Los_Angeles",309.02,98047
"6876",6876,81172,"Milwaukee Blvd S & 4th Ave S",47.27422,-122.249901,24,"America/Los_Angeles",309.01,98001
"6877",6877,81174,"Milwaukee Blvd S & 3rd Ave S",47.27552,-122.249878,24,"America/Los_Angeles",309.01,98001
"6878",6878,81178,"Milwaukee Blvd S & Warde St",47.278645,-122.249832,24,"America/Los_Angeles",309.01,98001
"6879",6879,81182,"Main St & 2nd Ave N",47.280975,-122.252045,24,"America/Los_Angeles",309.01,98001
"6880",6880,81186,"Main St & 5th Ave N",47.284058,-122.254082,24,"America/Los_Angeles",309.01,98001
"6881",6881,81188,"Main St & Broadway",47.286262,-122.255501,24,"America/Los_Angeles",309.01,98001
"6882",6882,81190,"Algona Blvd N & 8th Ave N",47.28883,-122.25489,24,"America/Los_Angeles",309.01,98001
"6883",6883,81194,"Algona Blvd N & 10th Ave N",47.291122,-122.254944,24,"America/Los_Angeles",309.01,98001
"6884",6884,81195,"O St SW & Boundary Rd SW",47.293732,-122.249817,24,"America/Los_Angeles",308.01,98001
"6885",6885,81199,"C St SW & Highway 18",47.303104,-122.232414,24,"America/Los_Angeles",308.01,98002
"6886",6886,81200,"S Division St & 3rd St SE",47.304329,-122.229713,24,"America/Los_Angeles",305.01,98001
"6887",6887,81201,"2nd St SE & A St SE",47.305569,-122.228821,24,"America/Los_Angeles",305.01,98002
"6888",6888,81205,"2nd St SE & B St SE",47.305599,-122.227119,24,"America/Los_Angeles",306,98002
"6889",6889,81230,"N 185th St & Meridian Ave N",47.763207,-122.334511,18,"America/Los_Angeles",206,98133
"6890",6890,81232,"N 185th St & Corliss Ave N",47.763191,-122.331917,18,"America/Los_Angeles",206,98133
"6891",6891,81234,"NE 185th St & 1st Ave NE",47.763184,-122.329231,18,"America/Los_Angeles",206,98155
"6892",6892,81236,"NE 185th St & 3rd Ave NE",47.763168,-122.326561,18,"America/Los_Angeles",206,98155
"6893",6893,81238,"NE 185th St & 5th Ave NE",47.763145,-122.322845,18,"America/Los_Angeles",206,98155
"6894",6894,81240,"5th Ave NE & NE 183rd Ct",47.761253,-122.32428,18,"America/Los_Angeles",206,98155
"6895",6895,81242,"5th Ave NE & NE 180th St",47.759296,-122.324257,18,"America/Los_Angeles",206,98155
"6896",6896,81244,"5th Ave NE & NE 178th St",47.757427,-122.324211,18,"America/Los_Angeles",206,98155
"6897",6897,81246,"5th Ave NE & NE 174th St",47.755096,-122.324158,18,"America/Los_Angeles",206,98155
"6898",6898,81248,"5th Ave NE & NE 170th St",47.752037,-122.324104,18,"America/Los_Angeles",206,98155
"6899",6899,81252,"5th Ave NE & NE 155th St",47.741066,-122.323807,18,"America/Los_Angeles",210,98155
"6900",6900,81254,"5th Ave NE & NE 152nd St",47.738731,-122.323723,18,"America/Los_Angeles",210,98155
"6901",6901,81256,"5th Ave NE & NE 148th St",47.736191,-122.323654,20,"America/Los_Angeles",210,98155
"6902",6902,81294,"1st Ave NE & NE 140th St",47.730999,-122.328773,1,"America/Los_Angeles",3,98125
"6903",6903,81300,"5th Ave NE & NE 148th St",47.736721,-122.323463,18,"America/Los_Angeles",211,98155
"6904",6904,81302,"5th Ave NE & NE 152nd St",47.739063,-122.323532,18,"America/Los_Angeles",211,98155
"6905",6905,81304,"5th Ave NE & NE 165th St",47.748894,-122.32383,18,"America/Los_Angeles",205,98155
"6906",6906,81305,"5th Ave NE & NE 170th St",47.752171,-122.323898,18,"America/Los_Angeles",205,98155
"6907",6907,81309,"5th Ave NE & NE 174th St",47.754791,-122.323952,18,"America/Los_Angeles",205,98155
"6908",6908,81314,"5th Ave NE & NE 178th St",47.757862,-122.324013,18,"America/Los_Angeles",205,98155
"6909",6909,81316,"5th Ave NE & NE 180th St",47.759762,-122.324051,18,"America/Los_Angeles",205,98155
"6910",6910,81318,"5th Ave NE & NE 183rd Ct",47.761375,-122.324081,18,"America/Los_Angeles",205,98155
"6911",6911,81320,"NE 185th St & 7th Ave NE",47.763283,-122.323166,18,"America/Los_Angeles",204.01,98155
"6912",6912,81321,"NE 185th St & 1st Ave NE",47.763317,-122.329514,18,"America/Los_Angeles",204.01,98155
"6913",6913,81322,"NE 185th St & 3rd Ave NE",47.763313,-122.326988,18,"America/Los_Angeles",204.01,98155
"6914",6914,81326,"N 185th St & Corliss Ave N",47.763329,-122.332161,18,"America/Los_Angeles",203,98133
"6915",6915,81330,"Horizon View & 45th Ave NE",47.775742,-122.280983,19,"America/Los_Angeles",215,98155
"6916",6916,81332,"NE 203rd Pl & NE 203rd Ct",47.775589,-122.279396,19,"America/Los_Angeles",215,98155
"6917",6917,81334,"NE 201st Pl & 44th Pl NE",47.773811,-122.281075,19,"America/Los_Angeles",215,98155
"6918",6918,81336,"NE 197th St & 42nd Ave NE",47.773102,-122.284355,19,"America/Los_Angeles",215,98155
"6919",6919,81338,"NE 197th St & 40th Pl NE",47.772598,-122.287506,19,"America/Los_Angeles",215,98155
"6920",6920,81340,"40th Pl NE & 37th Ave NE",47.774387,-122.289665,19,"America/Los_Angeles",215,98155
"6921",6921,81361,"Pinehurst Way NE & NE 115th St",47.712357,-122.314842,1,"America/Los_Angeles",6,98125
"6922",6922,81364,"NE Northgate Way & 5th Ave NE",47.708519,-122.322723,1,"America/Los_Angeles",12,98125
"6923",6923,81367,"NE Northgate Way & Roosevelt Way NE",47.708489,-122.317429,1,"America/Los_Angeles",12,98125
"6924",6924,81368,"Roosevelt Way NE & NE 111th St",47.709106,-122.317764,1,"America/Los_Angeles",12,98125
"6925",6925,81386,"40th Pl NE & NE 197th St",47.772514,-122.287849,19,"America/Los_Angeles",204.02,98155
"6926",6926,81388,"NE 197th St & 42nd Ave NE",47.772991,-122.284203,19,"America/Los_Angeles",215,98155
"6927",6927,81390,"NE 201st Pl & 44th Pl NE",47.773647,-122.281174,19,"America/Los_Angeles",215,98155
"6928",6928,81392,"NE 203rd Pl & NE 201st Pl",47.775444,-122.279015,19,"America/Los_Angeles",215,98155
"6929",6929,81399,"N 185th St & Fremont Ave N",47.763161,-122.349991,18,"America/Los_Angeles",207,98133
"6930",6930,8140,"Rainier Ave S & S Holden St",47.533909,-122.26989,1,"America/Los_Angeles",111.02,98118
"6931",6931,81400,"NE 160th St & 116th Ave NE",47.743633,-122.185303,19,"America/Los_Angeles",219.05,98011
"6932",6932,81402,"NE 160th St & 119th Ave NE",47.743694,-122.181671,19,"America/Los_Angeles",219.05,98011
"6933",6933,81404,"NE 160th St & 121st Ave NE",47.74371,-122.178909,19,"America/Los_Angeles",219.05,98011
"6934",6934,81408,"124th Ave NE & NE 157th St",47.741623,-122.175194,19,"America/Los_Angeles",219.05,98011
"6935",6935,81410,"124th Ave NE & NE 149th St",47.736,-122.175537,19,"America/Los_Angeles",219.05,98034
"6936",6936,81412,"124th Ave NE & NE 146th Pl",47.733978,-122.175674,19,"America/Los_Angeles",219.05,98034
"6937",6937,81418,"124th Ave NE & NE 144th St",47.730667,-122.175697,19,"America/Los_Angeles",219.03,98034
"6938",6938,81420,"124th Ave NE & NE 144th St",47.731777,-122.175507,19,"America/Los_Angeles",219.06,98034
"6939",6939,81422,"124th Ave NE & NE 145th Pl",47.733849,-122.175484,19,"America/Los_Angeles",219.06,98072
"6940",6940,81424,"124th Ave NE & NE 149th St",47.736,-122.175331,19,"America/Los_Angeles",219.06,98072
"6941",6941,81426,"124th Ave NE & NE 157th St",47.741715,-122.174973,19,"America/Los_Angeles",219.06,98072
"6942",6942,81428,"NE 160th St & 124th Ave NE",47.743549,-122.175781,19,"America/Los_Angeles",219.05,98011
"6943",6943,81430,"NE 160th St & 121st Ave NE",47.743843,-122.179726,19,"America/Los_Angeles",219.05,98011
"6944",6944,81432,"NE 160th St & 119th Ave NE",47.743835,-122.181808,19,"America/Los_Angeles",219.05,98011
"6945",6945,81434,"NE 160th St & Juanita Woodinville Way NE",47.743851,-122.184196,19,"America/Los_Angeles",219.05,98011
"6946",6946,81436,"NE 144th St & 123rd Ave NE",47.731205,-122.176559,19,"America/Los_Angeles",219.03,98034
"6947",6947,81440,"119th Ave NE & NE 159th St",47.743202,-122.181938,19,"America/Los_Angeles",219.05,98011
"6948",6948,81445,"119th Ave NE & NE 153rd Pl",47.739197,-122.182175,19,"America/Los_Angeles",219.05,98011
"6949",6949,81446,"119th Ave NE & NE 150th Pl",47.737068,-122.18261,19,"America/Los_Angeles",219.05,98011
"6950",6950,81448,"119th Ave NE & NE 148th St",47.735046,-122.18264,19,"America/Los_Angeles",219.05,98034
"6951",6951,81450,"119th Pl NE & NE 144th Pl",47.732803,-122.181641,19,"America/Los_Angeles",219.03,98034
"6952",6952,81452,"NE 144th St & 119th Pl NE",47.731194,-122.181091,19,"America/Los_Angeles",219.03,98034
"6953",6953,81454,"NE 144th St & 121st Pl NE",47.731194,-122.178841,19,"America/Los_Angeles",219.03,98034
"6954",6954,81456,"NE 144th St & 124th Ave NE",47.731342,-122.176476,19,"America/Los_Angeles",219.05,98034
"6955",6955,81458,"NE 144th St & 121st Pl NE",47.731338,-122.178772,19,"America/Los_Angeles",219.05,98034
"6956",6956,81460,"NE 144th St & 119th Pl NE",47.731327,-122.181419,19,"America/Los_Angeles",219.05,98034
"6957",6957,81462,"119th Pl NE & NE 144th Pl",47.733067,-122.181419,19,"America/Los_Angeles",219.05,98034
"6958",6958,81464,"119th Ave NE & NE 148th St",47.734963,-122.182404,19,"America/Los_Angeles",219.05,98034
"6959",6959,81466,"119th Ave NE & NE 150th Pl",47.736965,-122.182419,19,"America/Los_Angeles",219.05,98034
"6960",6960,81469,"119th Ave NE & NE 153rd Pl",47.739262,-122.1819,19,"America/Los_Angeles",219.05,98011
"6961",6961,81472,"119th Ave NE & NE 159th St",47.742916,-122.181381,19,"America/Los_Angeles",219.05,98011
"6962",6962,81480,"130th Ave NE & NE 24th Pl",47.632599,-122.167542,19,"America/Los_Angeles",237,98005
"6963",6963,81482,"130th Ave NE & NE 26th Pl",47.633987,-122.166969,19,"America/Los_Angeles",237,98005
"6964",6964,81484,"130th Ave NE & NE 28th Pl",47.635319,-122.166969,19,"America/Los_Angeles",237,98005
"6965",6965,81486,"130th Ave NE & NE 30th St",47.636772,-122.167587,19,"America/Los_Angeles",237,98005
"6966",6966,81488,"130th Ave NE & NE 32nd St",47.638187,-122.167572,19,"America/Los_Angeles",237,98005
"6967",6967,81490,"130th Ave NE & NE 32nd Pl",47.639446,-122.167244,19,"America/Los_Angeles",237,98005
"6968",6968,81492,"131st Ave NE & NE 33rd St",47.640396,-122.165657,19,"America/Los_Angeles",237,98005
"6969",6969,81494,"131st Ave NE & NE 36th St",47.642403,-122.165497,19,"America/Los_Angeles",237,98005
"6970",6970,81496,"NE 36th St & 134th Ave NE",47.642582,-122.162285,19,"America/Los_Angeles",237,98005
"6971",6971,81498,"134th Ave NE & NE 37th Pl",47.643879,-122.161972,19,"America/Los_Angeles",228.01,98005
"6972",6972,81500,"134th Ave NE & NE 38th Pl",47.645443,-122.162041,19,"America/Los_Angeles",228.01,98005
"6973",6973,81502,"NE 40th St & 132nd Ave NE",47.646248,-122.163773,19,"America/Los_Angeles",228.01,98005
"6974",6974,81504,"132nd Ave NE & NE 40th St",47.648182,-122.164398,19,"America/Los_Angeles",228.01,98005
"6975",6975,81506,"132nd Ave NE & NE 47th St",47.651379,-122.164291,19,"America/Los_Angeles",228.01,98005
"6976",6976,81508,"132nd Ave NE & NE 50th St",47.653484,-122.1642,19,"America/Los_Angeles",228.01,98005
"6977",6977,81510,"132nd Ave NE & NE 51st Pl",47.654758,-122.164169,19,"America/Los_Angeles",228.01,98005
"6978",6978,81514,"132nd Ave NE & NE 60th St",47.660652,-122.163963,19,"America/Los_Angeles",228.01,98005
"6979",6979,81532,"132nd Ave NE & NE 85th St",47.68005,-122.163811,19,"America/Los_Angeles",226.05,98052
"6980",6980,81534,"132nd Ave NE & NE 88th St",47.681686,-122.163811,19,"America/Los_Angeles",226.05,98052
"6981",6981,81536,"132nd Ave NE & NE 93rd St",47.683968,-122.164032,19,"America/Los_Angeles",226.05,98052
"6982",6982,81538,"132nd Ave NE & NE 95th St",47.686348,-122.164413,19,"America/Los_Angeles",226.05,98033
"6983",6983,81540,"132nd Ave NE & NE 97th St",47.687573,-122.164604,19,"America/Los_Angeles",226.05,98033
"6984",6984,81542,"132nd Ave NE & NE 100th St",47.689663,-122.164879,19,"America/Los_Angeles",226.05,98033
"6985",6985,81544,"132nd Ave NE & NE 102nd Pl",47.691536,-122.16481,19,"America/Los_Angeles",226.05,98033
"6986",6986,81546,"132nd Ave NE & NE 104th St",47.693359,-122.164703,19,"America/Los_Angeles",226.05,98033
"6987",6987,81548,"132nd Ave NE & NE 106th Pl",47.695251,-122.164619,19,"America/Los_Angeles",226.05,98033
"6988",6988,81550,"132nd Ave NE & NE 108th St",47.697136,-122.164536,19,"America/Los_Angeles",226.05,98052
"6989",6989,81552,"132nd Ave NE & NE 110th Pl",47.699608,-122.164459,19,"America/Los_Angeles",226.05,98052
"6990",6990,81554,"132nd Ave NE & NE 112th St",47.701092,-122.164413,19,"America/Los_Angeles",226.05,98052
"6991",6991,81564,"132nd Ave NE & NE 110th Pl",47.699455,-122.164673,19,"America/Los_Angeles",226.03,98033
"6992",6992,81566,"132nd Ave NE & NE 109th Pl",47.698071,-122.164719,19,"America/Los_Angeles",226.03,98033
"6993",6993,81568,"132nd Ave NE & NE 108th St",47.695541,-122.16481,19,"America/Los_Angeles",226.03,98033
"6994",6994,81570,"132nd Ave NE & NE 104th St",47.692951,-122.164932,19,"America/Los_Angeles",226.03,98033
"6995",6995,81572,"132nd Ave NE & NE 100th St",47.689129,-122.165047,19,"America/Los_Angeles",226.03,98033
"6996",6996,81574,"132nd Ave NE & NE 97th St",47.687614,-122.164825,19,"America/Los_Angeles",226.03,98033
"6997",6997,81576,"132nd Ave NE & NE 95th St",47.68618,-122.164597,19,"America/Los_Angeles",226.03,98033
"6998",6998,81578,"132nd Ave NE & NE 93rd St",47.68436,-122.164307,19,"America/Los_Angeles",226.04,98033
"6999",6999,81580,"132nd Ave NE & NE 88th St",47.681431,-122.164017,19,"America/Los_Angeles",226.04,98033
"7000",7000,8160,"Rainier Ave S & S Othello St",47.537373,-122.270271,1,"America/Los_Angeles",111.02,98118
"7001",7001,81604,"132nd Ave NE & NE 51st Pl",47.654736,-122.164375,19,"America/Los_Angeles",227.03,98033
"7002",7002,81606,"132nd Ave NE & NE 50th St",47.652615,-122.164444,19,"America/Los_Angeles",227.03,98033
"7003",7003,81608,"132nd Ave NE & NE 47th St",47.651382,-122.164497,19,"America/Los_Angeles",227.03,98033
"7004",7004,81612,"132nd Ave NE & NE 40th St",47.646545,-122.164597,19,"America/Los_Angeles",227.03,98033
"7005",7005,81614,"134th Ave NE & NE 40th St",47.644585,-122.162186,19,"America/Los_Angeles",237,98005
"7006",7006,81616,"NE 36th St & 134th Ave NE",47.642708,-122.162682,19,"America/Los_Angeles",237,98005
"7007",7007,81618,"131st Ave NE & NE 36th St",47.642208,-122.16571,19,"America/Los_Angeles",237,98005
"7008",7008,81620,"131st Ave NE & NE 33rd St",47.640362,-122.165901,19,"America/Los_Angeles",237,98005
"7009",7009,81622,"NE 32nd Pl & 130th Ave NE",47.639568,-122.167282,19,"America/Los_Angeles",237,98005
"7010",7010,81626,"130th Ave NE & NE 30th St",47.63673,-122.167786,19,"America/Los_Angeles",237,98005
"7011",7011,81628,"130th Ave NE & NE 28th Pl",47.635521,-122.167297,19,"America/Los_Angeles",237,98005
"7012",7012,81630,"130th Ave NE & NE 26th Pl",47.633785,-122.167175,19,"America/Los_Angeles",237,98005
"7013",7013,81632,"130th Ave NE & NE 24th Pl",47.632328,-122.16787,19,"America/Los_Angeles",237,98005
"7014",7014,81633,"Northup Way & 130th Ave NE",47.62814,-122.167587,19,"America/Los_Angeles",237,98005
"7015",7015,81635,"Northup Way & 124th Ave NE",47.629772,-122.176544,19,"America/Los_Angeles",237,98005
"7016",7016,81637,"Northup Way & NE 24th St",47.632614,-122.182076,19,"America/Los_Angeles",237,98005
"7017",7017,81665,"228th Ave NE & NE 8th St",47.615635,-122.035378,19,"America/Los_Angeles",322.14,98074
"7018",7018,81668,"228th Ave NE & NE 4th St",47.612789,-122.035568,19,"America/Los_Angeles",322.03,98074
"7019",7019,81670,"228th Ave SE & E Main St",47.608993,-122.035561,19,"America/Los_Angeles",322.03,98074
"7020",7020,81672,"228th Ave SE & SE 4th St",47.605572,-122.035568,19,"America/Los_Angeles",322.03,98074
"7021",7021,81674,"228th Ave SE & SE 16th St",47.595257,-122.035545,19,"America/Los_Angeles",322.03,98075
"7022",7022,81677,"228th Ave NE & NE 8th St",47.615177,-122.035568,19,"America/Los_Angeles",322.03,98074
"7023",7023,81678,"228th Ave SE & SE 20th St",47.591137,-122.035561,19,"America/Los_Angeles",322.07,98075
"7024",7024,81680,"228th Ave SE & SE 24th St",47.588108,-122.035561,19,"America/Los_Angeles",322.07,98075
"7025",7025,81681,"228th Ave SE & SE 10th St",47.599674,-122.035378,19,"America/Los_Angeles",322.14,98075
"7026",7026,81684,"S Sammamish P&R - Bay 1",47.582295,-122.037125,19,"America/Los_Angeles",322.07,98075
"7027",7027,81685,"228th Ave SE & SE 8th St",47.601379,-122.035614,19,"America/Los_Angeles",322.03,98075
"7028",7028,81687,"228th Ave SE & SE 8th St",47.60223,-122.035408,19,"America/Los_Angeles",322.14,98074
"7029",7029,81692,"Front St N & NE Dogwood St",47.534237,-122.036537,19,"America/Los_Angeles",321.03,98027
"7030",7030,81703,"228th Ave SE & SE 10th St",47.598785,-122.035583,19,"America/Los_Angeles",322.03,98075
"7031",7031,81704,"Front St N & NE Crescent Dr",47.536049,-122.036293,19,"America/Los_Angeles",321.03,98027
"7032",7032,81713,"Issaquah Pine Lake Rd SE & 228th Ave SE",47.582367,-122.034859,19,"America/Los_Angeles",322.08,98075
"7033",7033,81714,"228th Ave SE & Issaquah Pine Lake Rd SE",47.582905,-122.035461,19,"America/Los_Angeles",322.11,98075
"7034",7034,81716,"228th Ave SE & SE 24th St",47.588512,-122.035355,19,"America/Los_Angeles",322.14,98075
"7035",7035,81718,"228th Ave SE & SE 20th St",47.592098,-122.035355,19,"America/Los_Angeles",322.14,98075
"7036",7036,81722,"228th Ave SE & SE 16th St",47.595913,-122.035339,19,"America/Los_Angeles",322.14,98075
"7037",7037,81724,"228th Ave SE & SE 4th St",47.605965,-122.035378,19,"America/Los_Angeles",322.14,98074
"7038",7038,81726,"228th Ave SE & E Main St",47.609066,-122.035355,19,"America/Los_Angeles",322.14,98074
"7039",7039,81728,"228th Ave NE & NE 4th St",47.613442,-122.035362,19,"America/Los_Angeles",322.14,98074
"7040",7040,81731,"Issaquah Pine Lake Rd SE & 231st Ln SE",47.580818,-122.031898,19,"America/Los_Angeles",322.08,98075
"7041",7041,81733,"Issaquah Pine Lake Rd SE & 231st Ln SE",47.581367,-122.032608,19,"America/Los_Angeles",322.11,98075
"7042",7042,81735,"Issaquah Pine Lake Rd SE & SE 40th Pl",47.572285,-122.022362,19,"America/Los_Angeles",322.08,98075
"7043",7043,81737,"Issaquah Pine Lake Rd SE & SE 40th Pl",47.572498,-122.022049,19,"America/Los_Angeles",322.11,NA
"7044",7044,81738,"Issaquah Pine Lake Rd SE & SE 37th Pl",47.575062,-122.022331,19,"America/Los_Angeles",322.11,NA
"7045",7045,81739,"Issaquah Pine Lake Rd SE & SE Klahanie Blvd",47.567192,-122.025162,19,"America/Los_Angeles",322.08,98075
"7046",7046,81741,"Issaquah Pine Lake Rd SE & SE Klahanie Blvd",47.567795,-122.024612,19,"America/Los_Angeles",322.11,NA
"7047",7047,81743,"Issaquah Pine Lake Rd SE & SE 47th Way",47.561607,-122.025146,19,"America/Los_Angeles",322.08,98075
"7048",7048,81745,"Issaquah Pine Lake Rd SE & SE 47th Way",47.561668,-122.024933,19,"America/Los_Angeles",322.12,NA
"7049",7049,81749,"Issaquah Pine Lake Rd SE & SE Issaquah-Fall City Rd",47.555489,-122.02169,19,"America/Los_Angeles",322.12,NA
"7050",7050,8175,"Rainier Ave S & S Frontenac St",47.540131,-122.271065,1,"America/Los_Angeles",111.02,98118
"7051",7051,81751,"Issaquah Pine Lake Rd SE & SE Issaquah Fall City Rd",47.554897,-122.021484,19,"America/Los_Angeles",322.08,NA
"7052",7052,81755,"Bear Creek P&R & 178th Pl NE",47.673611,-122.10096,19,"America/Los_Angeles",323.13,98052
"7053",7053,81758,"NE Redmond Way & 168th Ave NE",47.672653,-122.116928,19,"America/Los_Angeles",323.09,98052
"7054",7054,81760,"228th Ave NE & NE 14th St",47.621979,-122.035378,19,"America/Los_Angeles",323.18,98074
"7055",7055,81762,"180th Ave NE & NE 68th St",47.667633,-122.100044,19,"America/Los_Angeles",323.13,98052
"7056",7056,81775,"228th Ave NE & NE 25th Way",47.631916,-122.035355,19,"America/Los_Angeles",323.18,98074
"7057",7057,81790,"Sahalee Way NE & NE 36th St",47.642387,-122.055298,19,"America/Los_Angeles",323.18,98074
"7058",7058,81791,"180th Ave NE & NE 76th St",47.671463,-122.100212,19,"America/Los_Angeles",323.13,98052
"7059",7059,81794,"Sahalee Way NE & NE 37th Way",47.644649,-122.056473,19,"America/Los_Angeles",323.18,NA
"7060",7060,81800,"Sahalee Way NE & NE 36th St",47.641953,-122.055283,19,"America/Los_Angeles",323.17,98074
"7061",7061,81802,"180th Ave NE & NE 76th St",47.671509,-122.100006,19,"America/Los_Angeles",323.13,98052
"7062",7062,81810,"Sahalee Way NE & Sahalee Dr E",47.637699,-122.046814,19,"America/Los_Angeles",323.17,98074
"7063",7063,81820,"228th Ave NE & NE 25th Way",47.631611,-122.035545,19,"America/Los_Angeles",323.17,98074
"7064",7064,81825,"228th Ave NE & NE 22nd St",47.629631,-122.035561,19,"America/Los_Angeles",323.17,98074
"7065",7065,81837,"SE Black Nugget Rd & East Lake Sammamish Pkwy SE",47.549965,-122.040268,19,"America/Los_Angeles",322.08,NA
"7066",7066,81838,"SE Black Nugget Rd & East Lake Sammamish Pkwy SE",47.550106,-122.041183,19,"America/Los_Angeles",322.08,NA
"7067",7067,81840,"Sahalee Way NE & NE 28th Pl",47.636036,-122.042473,19,"America/Los_Angeles",323.17,98074
"7068",7068,81841,"SE Black Nugget Rd & SE Issaquah Fall City Rd",47.548206,-122.033142,19,"America/Los_Angeles",322.08,NA
"7069",7069,81842,"Sahalee Way NE & 223rd Ave NE",47.63615,-122.042343,19,"America/Los_Angeles",323.18,98074
"7070",7070,81845,"Sahalee Way NE & NE 37th Way",47.644379,-122.056686,19,"America/Los_Angeles",323.16,98074
"7071",7071,81846,"SE Black Nugget Rd & SE Issaquah-Fall City Rd",47.549393,-122.027786,19,"America/Los_Angeles",322.08,NA
"7072",7072,81847,"Issaquah Pine Lake Rd SE & SE 37th Pl",47.575161,-122.02269,19,"America/Los_Angeles",322.08,98075
"7073",7073,81849,"SE Black Nugget Rd & SE Issaquah-Fall City Rd",47.549522,-122.027496,19,"America/Los_Angeles",322.08,NA
"7074",7074,81850,"SE Black Nugget Rd & SE 62nd St",47.548,-122.035881,19,"America/Los_Angeles",322.08,NA
"7075",7075,81851,"SE Black Nugget Rd & SE 62nd St",47.547871,-122.035965,19,"America/Los_Angeles",322.08,NA
"7076",7076,81852,"Sahalee Way NE & Sahalee Dr E",47.637932,-122.047035,19,"America/Los_Angeles",323.18,98074
"7077",7077,81853,"SE Black Nugget Rd & SE 62nd St",47.54903,-122.029434,19,"America/Los_Angeles",322.08,NA
"7078",7078,81854,"Sahalee Way NE & Redmond Fall City Rd",47.655586,-122.062729,40,"America/Los_Angeles",323.16,NA
"7079",7079,81861,"228th Ave NE & NE 22nd St",47.629326,-122.035355,19,"America/Los_Angeles",323.18,98074
"7080",7080,81870,"228th Ave NE & 18th Pl NE",47.626938,-122.035568,19,"America/Los_Angeles",323.17,98074
"7081",7081,81871,"228th Ave NE & 18th Pl NE",47.625431,-122.035362,19,"America/Los_Angeles",323.18,98074
"7082",7082,81880,"228th Ave NE & NE 14th St",47.622063,-122.035583,19,"America/Los_Angeles",323.17,98074
"7083",7083,81884,"Sahalee Way NE & Redmond Fall City Rd",47.655899,-122.062538,40,"America/Los_Angeles",323.18,NA
"7084",7084,8190,"Rainier Ave S & S Holly St",47.542728,-122.272881,1,"America/Los_Angeles",111.02,98118
"7085",7085,81980,"NE 205th St & 15th Ave NE",47.777515,-122.31263,17,"America/Los_Angeles",204.01,98155
"7086",7086,81990,"NE 205th St & 19th Ave NE",47.777451,-122.308014,17,"America/Los_Angeles",204.02,98155
"7087",7087,820,"5th Ave & Jefferson St",47.603092,-122.328751,21,"America/Los_Angeles",81,98104
"7088",7088,82010,"NE 205th St & 25th Ave NE",47.777401,-122.302742,17,"America/Los_Angeles",204.02,98155
"7089",7089,82020,"48th Ave W & 244th St SW",47.777809,-122.297478,17,"America/Los_Angeles",NA,98043
"7090",7090,82080,"35th Ave NE & NE 193rd St",47.767429,-122.292068,19,"America/Los_Angeles",204.02,98155
"7091",7091,82095,"35th Ave NE & NE 189th Pl",47.76553,-122.29203,19,"America/Los_Angeles",204.02,98155
"7092",7092,82097,"35th Ave NE & NE 195th St",47.769806,-122.292137,19,"America/Los_Angeles",204.02,98155
"7093",7093,821,"5th Ave & Cherry St",47.604492,-122.330048,21,"America/Los_Angeles",81,98104
"7094",7094,8210,"Rainier Ave S & S Graham St",47.546032,-122.275856,1,"America/Los_Angeles",102,98118
"7095",7095,82100,"35th Ave NE & Ballinger Way NE",47.76371,-122.291992,19,"America/Los_Angeles",204.02,98155
"7096",7096,82104,"Ballinger Way NE & 37th Ave NE",47.761543,-122.287971,19,"America/Los_Angeles",214,98155
"7097",7097,82105,"Ballinger Way NE & 40th Ave NE",47.760235,-122.285744,19,"America/Los_Angeles",214,98155
"7098",7098,82106,"Ballinger Way NE & NE 184th St",47.758991,-122.282936,19,"America/Los_Angeles",214,98155
"7099",7099,82107,"Ballinger Way NE & NE 175th St",47.754425,-122.277756,19,"America/Los_Angeles",214,98155
"7100",7100,82110,"NE 145th St & Lake City Way NE",47.733829,-122.293449,20,"America/Los_Angeles",213,98155
"7101",7101,82120,"NE 145th St & 30th Ave NE",47.733856,-122.296936,20,"America/Los_Angeles",213,98155
"7102",7102,82130,"NE 145th St & 27th Ave NE",47.733883,-122.299599,20,"America/Los_Angeles",213,98155
"7103",7103,82133,"25th Ave NE & NE 147th St",47.735245,-122.301865,18,"America/Los_Angeles",213,98155
"7104",7104,82135,"NE 75th St & 18th Ave NE",47.683113,-122.308884,1,"America/Los_Angeles",26,98115
"7105",7105,82140,"NE 145th St & 25th Ave NE",47.73391,-122.302383,20,"America/Los_Angeles",211,98155
